timestamp_s,Fp1,Fp2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
0.344000,54111.941406,-2448.722900,-6019.793945,-1259.342041,-2922.512939,19606.167969,36785.695312,6860.845703,-40904.496094,-66706.632812,-42945.949219,-69624.343750,-82787.507812,-66500.039062,-46940.562500,-61349.257812
0.352000,54096.609375,-2455.584961,-6032.668945,-1266.494507,-2933.845215,19567.566406,36755.945312,6744.594238,-40905.613281,-66716.718750,-42947.355469,-69625.882812,-82788.804688,-66506.382812,-46944.027344,-61296.777344
0.360000,54110.085938,-2447.404297,-6021.805664,-1265.622803,-2920.970703,19606.435547,36788.000000,6836.906738,-40898.886719,-66700.867188,-42944.160156,-69627.406250,-82784.421875,-66498.851562,-46939.558594,-61371.476562
0.368000,54097.011719,-2450.801758,-6031.439453,-1264.058228,-2928.167969,19578.003906,36761.578125,6757.714844,-40901.660156,-66698.390625,-42942.125000,-69616.031250,-82786.992188,-66497.359375,-46928.917969,-61288.347656
0.376000,54106.175781,-2449.103027,-6020.218750,-1258.224365,-2922.088135,19609.207031,36784.199219,6834.716309,-40904.429688,-66704.132812,-42950.195312,-69620.921875,-82783.906250,-66499.570312,-46940.742188,-61375.363281
0.384000,54100.921875,-2450.332275,-6018.899902,-1258.380859,-2918.243652,19590.052734,36769.246094,6776.557129,-40898.394531,-66700.781250,-42932.875000,-69617.523438,-82780.109375,-66495.437500,-46923.531250,-61273.039062
0.392000,54108.589844,-2449.416016,-6019.816406,-1254.156372,-2921.037842,19608.716797,36779.214844,6818.511230,-40896.250000,-66707.414062,-42946.417969,-69610.750000,-82774.585938,-66501.289062,-46937.277344,-61375.542969
0.400000,54099.601562,-2450.846436,-6026.387695,-1262.515991,-2924.882324,19581.000000,36760.148438,6780.088867,-40896.496094,-66697.156250,-42930.234375,-69623.046875,-82779.953125,-66498.812500,-46928.425781,-61276.726562
0.408000,54102.085938,-2450.600586,-6024.644531,-1262.828857,-2919.853027,19599.060547,36772.242188,6802.977051,-40894.976562,-66709.718750,-42946.953125,-69610.507812,-82774.210938,-66506.789062,-46940.765625,-61382.292969
0.416000,54105.683594,-2451.785156,-6025.113770,-1264.259399,-2919.383789,19586.654297,36761.691406,6802.373535,-40900.382812,-66702.679688,-42928.582031,-69616.695312,-82781.203125,-66508.953125,-46928.984375,-61268.992188
0.424000,54104.589844,-2451.293457,-6022.387207,-1266.025146,-2918.020264,19594.835938,36767.660156,6789.677734,-40900.718750,-66710.882812,-42952.566406,-69615.265625,-82773.312500,-66514.273438,-46944.542969,-61382.003906
0.432000,54097.480469,-2449.818359,-6019.212891,-1261.599487,-2913.303955,19589.136719,36765.734375,6817.460938,-40898.261719,-66703.796875,-42926.011719,-69612.250000,-82778.609375,-66517.203125,-46924.066406,-61271.339844
0.440000,54094.531250,-2451.159424,-6015.010742,-1257.240967,-2904.475098,19601.652344,36774.656250,6787.844727,-40889.992188,-66704.734375,-42944.207031,-69610.304688,-82759.414062,-66511.039062,-46935.468750,-61367.699219
0.448000,54077.898438,-2462.938721,-6033.853516,-1261.286621,-2916.276855,19589.671875,36757.109375,6837.287109,-40888.605469,-66698.546875,-42918.277344,-69605.296875,-82760.953125,-66505.093750,-46907.347656,-61257.636719
0.456000,54066.007812,-2452.142822,-6016.754395,-1250.870728,-2898.239014,19602.189453,36771.593750,6779.485352,-40880.847656,-66700.937500,-42940.027344,-69590.234375,-82748.484375,-66507.171875,-46924.000000,-61341.816406
0.464000,54050.808594,-2453.461670,-6007.947754,-1243.896973,-2890.013428,19617.343750,36782.164062,6868.266602,-40851.792969,-66643.421875,-42881.417969,-69554.828125,-82714.929688,-66454.484375,-46863.003906,-61220.468750
0.472000,54028.703125,-2456.054443,-5999.163574,-1237.683105,-2880.066895,19613.410156,36783.820312,6788.336426,-40827.851562,-66633.632812,-42887.609375,-69528.812500,-82684.132812,-66440.875000,-46859.000000,-61270.824219
0.480000,54002.886719,-2453.953369,-5987.496094,-1220.785278,-2863.370117,19644.589844,36807.511719,6892.250000,-40807.714844,-66594.203125,-42841.500000,-69495.796875,-82652.460938,-66399.585938,-46799.523438,-61171.003906
0.488000,53977.273438,-2454.266357,-5986.109863,-1211.442139,-2854.049561,19637.482422,36801.363281,6802.239258,-40784.511719,-66574.914062,-42844.023438,-69472.218750,-82617.968750,-66374.445312,-46784.996094,-61201.066406
0.496000,53967.101562,-2453.461670,-5982.980957,-1201.316895,-2853.066162,19670.384766,36813.660156,6932.684082,-40785.964844,-66550.601562,-42817.875000,-69459.187500,-82611.195312,-66350.054688,-46743.039062,-61123.058594
0.504000,53951.636719,-2454.333252,-5984.031250,-1201.786255,-2854.250732,19648.033203,36799.753906,6813.437500,-40774.992188,-66550.304688,-42828.847656,-69433.523438,-82598.750000,-66347.531250,-46755.601562,-61140.335938
0.512000,53957.222656,-2452.075684,-5973.324707,-1197.539429,-2847.522949,19675.861328,36821.773438,6941.244629,-40765.984375,-66531.664062,-42799.277344,-69422.593750,-82589.203125,-66328.195312,-46726.007812,-61112.550781
0.520000,53929.394531,-2456.031982,-5979.762207,-1198.656982,-2850.584961,19648.234375,36800.312500,6819.204102,-40761.847656,-66525.382812,-42809.066406,-69413.656250,-82580.062500,-66323.414062,-46728.421875,-61102.093750
0.528000,53936.769531,-2455.942627,-5980.253906,-1199.349854,-2852.440186,19672.843750,36814.039062,6940.373047,-40761.691406,-66516.289062,-42793.421875,-69404.578125,-82576.437500,-66316.507812,-46717.558594,-61107.390625
0.536000,53924.097656,-2455.920166,-5986.512207,-1195.527710,-2850.048584,19651.183594,36797.585938,6825.932129,-40758.117188,-66527.687500,-42800.148438,-69414.679688,-82573.289062,-66320.976562,-46725.093750,-61079.070312
0.544000,53924.476562,-2458.825928,-5987.965332,-1198.768799,-2855.636475,19672.843750,36809.343750,6932.036133,-40756.281250,-66516.085938,-42791.343750,-69400.375000,-82569.156250,-66310.695312,-46712.464844,-61111.949219
0.552000,53922.308594,-2460.524658,-5986.400879,-1197.159424,-2851.233154,19651.474609,36794.613281,6833.419922,-40752.570312,-66518.945312,-42792.460938,-69396.242188,-82568.171875,-66316.531250,-46714.296875,-61058.640625
0.560000,53920.968750,-2458.982422,-5979.762207,-1197.047729,-2846.405273,19677.179688,36813.546875,6925.218750,-40747.183594,-66512.000000,-42788.144531,-69390.875000,-82559.703125,-66310.984375,-46703.746094,-61120.421875
0.568000,53906.886719,-2463.743408,-5990.915527,-1205.496582,-2856.374023,19642.175781,36788.222656,6834.783691,-40748.750000,-66516.937500,-42785.082031,-69396.828125,-82565.265625,-66319.484375,-46704.195312,-61046.773438
0.576000,53917.390625,-2465.218506,-5990.513184,-1202.680298,-2849.780273,19670.763672,36808.339844,6914.400391,-40754.093750,-66522.656250,-42796.570312,-69393.429688,-82561.710938,-66318.320312,-46708.863281,-61127.664062
0.584000,53909.343750,-2459.876465,-5984.769043,-1193.627808,-2845.287598,19659.320312,36796.738281,6856.330566,-40744.816406,-66512.960938,-42781.058594,-69396.312500,-82559.093750,-66316.554688,-46696.750000,-61032.734375
0.592000,53892.023438,-2465.129150,-5996.704590,-1198.902832,-2858.564697,19668.484375,36795.015625,6896.004883,-40747.429688,-66503.484375,-42791.230469,-69379.054688,-82551.023438,-66305.195312,-46702.585938,-61129.449219
0.600000,53896.738281,-2470.672363,-5999.029297,-1203.171997,-2857.000000,19649.128906,36779.191406,6868.199219,-40748.660156,-66506.007812,-42777.976562,-69378.968750,-82557.531250,-66320.398438,-46696.683594,-61018.183594
0.608000,53888.937500,-2469.420654,-5992.055664,-1194.700684,-2846.449951,19674.138672,36801.386719,6885.142090,-40740.011719,-66499.007812,-42786.023438,-69382.382812,-82546.375000,-66308.820312,-46699.835938,-61126.457031
0.616000,53882.500000,-2483.636475,-6008.148926,-1204.155518,-2850.003906,19651.162109,36782.992188,6872.133301,-40735.562500,-66494.648438,-42768.386719,-69383.796875,-82547.765625,-66305.601562,-46673.707031,-61012.953125
0.624000,53875.839844,-2482.764648,-6011.948730,-1197.628784,-2846.583984,19662.115234,36791.867188,6865.092285,-40735.562500,-66507.640625,-42795.523438,-69374.335938,-82543.093750,-66315.257812,-46687.632812,-61125.515625
0.632000,53872.109375,-2491.414795,-6021.269531,-1204.334351,-2851.769775,19646.066406,36776.644531,6887.198242,-40727.046875,-66487.164062,-42762.328125,-69360.953125,-82539.492188,-66302.984375,-46658.730469,-60997.328125
0.640000,53859.992188,-2492.755859,-6021.224609,-1199.886353,-2854.384766,19650.849609,36775.437500,6844.260742,-40719.937500,-66496.195312,-42783.117188,-69356.281250,-82527.398438,-66306.695312,-46677.503906,-61107.121094
0.648000,53863.257812,-2496.265137,-6019.101074,-1201.026245,-2850.160400,19654.759766,36773.828125,6898.508301,-40718.375000,-66472.390625,-42757.457031,-69364.171875,-82530.062500,-66294.398438,-46658.148438,-61002.871094
0.656000,53852.773438,-2497.427490,-6020.598633,-1203.171997,-2847.746338,19648.970703,36771.054688,6836.057617,-40718.105469,-66484.750000,-42787.339844,-69364.664062,-82521.367188,-66297.890625,-46669.101562,-61096.324219
0.664000,53860.039062,-2488.442139,-6015.189941,-1193.627808,-2840.191406,19661.755859,36780.800781,6913.372070,-40711.667969,-66472.054688,-42758.441406,-69353.218750,-82521.390625,-66294.734375,-46642.906250,-61000.257812
0.672000,53847.789062,-2491.347900,-6020.867188,-1198.478149,-2843.611328,19649.955078,36770.964844,6825.552246,-40710.593750,-66469.304688,-42777.281250,-69343.382812,-82513.789062,-66290.468750,-46654.574219,-61075.894531
0.680000,53850.472656,-2492.845459,-6020.777832,-1208.000000,-2842.337158,19658.738281,36779.214844,6919.362305,-40720.921875,-66472.101562,-42764.050781,-69350.843750,-82524.718750,-66294.671875,-46640.042969,-61009.757812
0.688000,53835.964844,-2493.784180,-6022.342285,-1198.634644,-2846.539307,19638.466797,36769.000000,6813.191895,-40717.546875,-66477.304688,-42784.679688,-69353.242188,-82520.359375,-66300.078125,-46661.097656,-61069.929688
0.696000,53852.167969,-2488.084473,-6016.105957,-1189.962158,-2840.459717,19666.160156,36785.070312,6932.684082,-40715.960938,-66469.570312,-42762.507812,-69359.296875,-82523.062500,-66289.304688,-46641.386719,-61019.972656
0.704000,53832.054688,-2489.224365,-6022.878906,-1189.023438,-2844.728760,19647.072266,36765.847656,6818.176270,-40713.253906,-66473.039062,-42776.878906,-69338.953125,-82517.882812,-66287.335938,-46652.738281,-61045.765625
0.712000,53834.757812,-2491.638428,-6031.148926,-1198.947632,-2853.647217,19657.710938,36767.277344,6926.403320,-40712.093750,-66459.312500,-42756.718750,-69331.671875,-82520.960938,-66275.312500,-46635.843750,-61023.101562
0.720000,53825.863281,-2494.499268,-6037.183594,-1200.109863,-2853.781250,19630.396484,36745.417969,6811.805664,-40716.363281,-66470.960938,-42777.929688,-69337.570312,-82525.187500,-66290.578125,-46659.824219,-61029.203125
0.728000,53842.648438,-2489.067871,-6024.823242,-1189.850464,-2846.293457,19665.712891,36770.742188,6934.695801,-40706.617188,-66473.085938,-42759.847656,-69336.359375,-82521.414062,-66289.953125,-46648.917969,-61034.164062
0.736000,53830.128906,-2487.413818,-6022.677734,-1187.190552,-2839.833740,19645.820312,36760.347656,6820.858398,-40704.738281,-66466.578125,-42768.140625,-69339.781250,-82516.117188,-66280.140625,-46652.406250,-61011.097656
0.744000,53836.187500,-2489.045654,-6020.241211,-1187.145874,-2835.475342,19670.451172,36780.578125,6930.694824,-40702.636719,-66447.984375,-42758.328125,-69326.078125,-82510.929688,-66273.953125,-46637.273438,-61044.625000
0.752000,53832.140625,-2483.323486,-6019.391602,-1183.949585,-2828.725098,19647.117188,36768.148438,6826.491211,-40698.929688,-66455.781250,-42758.953125,-69332.117188,-82508.468750,-66280.632812,-46637.363281,-60998.691406
0.760000,53841.820312,-2480.887207,-6018.207031,-1186.117676,-2828.948486,19673.156250,36783.910156,6924.547852,-40701.296875,-66450.890625,-42761.503906,-69328.671875,-82508.085938,-66277.617188,-46635.707031,-61058.929688
0.768000,53839.093750,-2480.104980,-6018.698730,-1183.189575,-2829.060303,19650.804688,36764.171875,6833.241211,-40700.136719,-66460.968750,-42761.816406,-69344.007812,-82515.265625,-66288.523438,-46635.082031,-60995.363281
0.776000,53832.164062,-2478.115479,-6019.950684,-1182.764893,-2840.481934,19668.105469,36773.312500,6908.924316,-40709.300781,-66452.539062,-42771.984375,-69335.804688,-82522.710938,-66284.140625,-46649.386719,-61082.222656
0.784000,53833.617188,-2479.389648,-6022.655273,-1192.398560,-2844.505371,19636.677734,36750.000000,6842.383301,-40708.003906,-66452.250000,-42760.406250,-69330.257812,-82526.085938,-66288.367188,-46655.578125,-60989.683594
0.792000,53843.964844,-2475.187500,-6012.373535,-1184.798950,-2834.245850,19664.929688,36769.445312,6894.999023,-40703.039062,-66455.312500,-42769.281250,-69336.226562,-82517.320312,-66294.539062,-46670.933594,-61093.531250
0.800000,53824.140625,-2480.574219,-6019.302246,-1172.505493,-2829.529785,19651.027344,36755.566406,6863.371582,-40705.320312,-66448.765625,-42756.070312,-69325.921875,-82517.859375,-66286.984375,-46650.863281,-60980.722656
0.808000,53836.949219,-2484.038818,-6022.722168,-1178.294556,-2826.467529,19664.460938,36765.289062,6888.807617,-40698.167969,-66449.921875,-42773.972656,-69327.984375,-82506.812500,-66286.984375,-46657.949219,-61080.320312
0.816000,53830.265625,-2484.977539,-6012.708496,-1173.556030,-2812.497559,19660.326172,36771.300781,6882.817383,-40694.882812,-66448.382812,-42753.097656,-69323.242188,-82507.109375,-66287.585938,-46631.171875,-60967.667969
0.824000,53822.777344,-2480.797852,-6013.222656,-1173.354858,-2818.443115,19674.498047,36777.515625,6882.035156,-40696.402344,-66451.515625,-42771.671875,-69301.828125,-82496.179688,-66280.585938,-46630.789062,-61071.046875
0.832000,53814.574219,-2483.904541,-6021.582520,-1173.287720,-2830.915527,19664.058594,36758.628906,6901.838867,-40699.441406,-66429.875000,-42748.046875,-69307.148438,-82504.960938,-66264.812500,-46612.664062,-60952.515625
0.840000,53833.171875,-2477.824951,-6012.887695,-1167.722168,-2826.690918,19673.312500,36765.578125,6868.690918,-40696.042969,-66444.359375,-42774.800781,-69307.062500,-82499.398438,-66278.421875,-46642.660156,-61067.199219
0.848000,53830.375000,-2475.366211,-6008.148926,-1170.113770,-2819.918457,19673.625000,36768.664062,6920.301270,-40691.328125,-66437.429688,-42746.593750,-69310.906250,-82499.976562,-66271.625000,-46622.542969,-60958.906250
0.856000,53832.367188,-2480.261230,-6008.841797,-1169.666748,-2820.968994,19668.037109,36764.171875,6858.185547,-40690.656250,-66457.546875,-42775.046875,-69326.062500,-82497.335938,-66286.757812,-46650.371094,-61066.597656
0.864000,53825.347656,-2475.589844,-5998.805664,-1160.614380,-2804.652100,19685.962891,36778.789062,6936.707520,-40689.988281,-66440.335938,-42743.710938,-69302.992188,-82493.515625,-66269.773438,-46619.324219,-60961.722656
0.872000,53800.960938,-2484.687012,-6011.188965,-1170.851440,-2818.599609,19662.404297,36764.507812,6846.115723,-40685.339844,-66430.281250,-42759.402344,-69289.492188,-82476.929688,-66257.632812,-46621.179688,-61033.425781
0.880000,53822.910156,-2482.183594,-6004.907715,-1171.588989,-2810.463623,19674.474609,36778.632812,6943.144531,-40689.988281,-66433.070312,-42743.332031,-69296.148438,-82487.906250,-66266.125000,-46609.042969,-60959.957031
0.888000,53811.871094,-2478.741455,-6001.644531,-1159.765015,-2803.825195,19672.351562,36770.855469,6849.691895,-40676.710938,-66444.539062,-42758.171875,-69294.226562,-82476.078125,-66273.859375,-46623.906250,-61026.429688
0.896000,53811.714844,-2477.132080,-6003.812500,-1158.580322,-2812.452881,19691.126953,36771.210938,6957.315918,-40670.250000,-66417.937500,-42724.867188,-69283.609375,-82465.867188,-66250.367188,-46591.785156,-60952.937500
0.904000,53797.117188,-2478.808350,-6007.724121,-1162.916504,-2819.761963,19668.619141,36753.421875,6844.551270,-40675.703125,-66420.757812,-42748.382812,-69275.140625,-82469.648438,-66257.679688,-46621.804688,-60992.902344
0.912000,53810.820312,-2477.042725,-6001.935059,-1163.855347,-2818.800781,19689.875000,36768.550781,6953.649902,-40675.144531,-66411.078125,-42725.785156,-69270.671875,-82469.062500,-66249.031250,-46605.265625,-60969.816406
0.920000,53792.535156,-2480.864746,-6006.740723,-1159.519043,-2810.731934,19668.820312,36756.750000,6840.639648,-40678.230469,-66418.609375,-42743.351562,-69277.062500,-82471.570312,-66259.468750,-46624.195312,-60984.566406
0.928000,53793.718750,-2480.775391,-6002.449219,-1154.333496,-2800.539551,19701.720703,36781.917969,6963.082520,-40676.664062,-66408.664062,-42729.359375,-69270.671875,-82462.421875,-66248.937500,-46595.496094,-60976.945312
0.936000,53781.984375,-2489.403076,-6019.861328,-1174.360596,-2815.604492,19656.638672,36747.519531,6834.291504,-40679.437500,-66416.796875,-42745.878906,-69274.093750,-82463.296875,-66256.875000,-46598.222656,-60958.839844
0.944000,53801.207031,-2478.652100,-6005.444336,-1164.414185,-2803.199219,19695.441406,36774.320312,6955.281738,-40681.382812,-66415.593750,-42742.996094,-69272.101562,-82470.898438,-66264.898438,-46598.894531,-61000.480469
0.952000,53787.437500,-2480.976562,-6010.138184,-1160.994263,-2809.100098,19669.244141,36752.257812,6848.552246,-40676.488281,-66409.398438,-42736.582031,-69264.343750,-82463.210938,-66260.296875,-46591.875000,-60945.003906
0.960000,53789.875000,-2480.037842,-6011.568848,-1156.613403,-2813.011719,19697.453125,36766.136719,6948.710449,-40675.839844,-66399.257812,-42731.105469,-69253.414062,-82460.164062,-66251.953125,-46594.871094,-60999.183594
0.968000,53788.332031,-2484.061035,-6013.468750,-1156.993408,-2815.381104,19672.910156,36743.183594,6855.503418,-40682.523438,-66411.007812,-42736.421875,-69261.062500,-82469.687500,-66259.445312,-46605.042969,-60932.824219
0.976000,53790.234375,-2479.255615,-6007.522949,-1159.832031,-2803.333496,19701.074219,36770.093750,6934.673340,-40680.667969,-66408.507812,-42739.394531,-69273.625000,-82463.187500,-66253.390625,-46602.917969,-61018.832031
0.984000,53786.902344,-2485.447021,-6012.574707,-1178.428711,-2811.603516,19660.392578,36749.531250,6861.136230,-40684.578125,-66414.320312,-42733.539062,-69268.031250,-82466.601562,-66263.132812,-46601.687500,-60926.585938
0.992000,53798.437500,-2472.035889,-5990.356934,-1172.304321,-2797.007812,19696.222656,36781.406250,6921.597656,-40678.589844,-66409.179688,-42739.730469,-69265.750000,-82458.781250,-66265.078125,-46608.750000,-61030.343750
1.000000,53787.238281,-2474.181641,-5996.168457,-1162.111938,-2801.187744,19678.251953,36761.175781,6875.687012,-40675.300781,-66399.945312,-42718.609375,-69260.523438,-82457.281250,-66252.382812,-46590.445312,-60924.058594
1.008000,53790.726562,-2477.690918,-6002.382324,-1161.798950,-2810.955322,19690.166016,36763.210938,6901.793945,-40679.371094,-66412.820312,-42741.968750,-69268.414062,-82456.703125,-66259.960938,-46615.011719,-61038.324219
1.016000,53795.261719,-2476.685059,-6000.571777,-1158.982666,-2812.207031,19679.101562,36752.546875,6891.199219,-40687.796875,-66416.507812,-42730.343750,-69285.648438,-82474.695312,-66263.109375,-46608.730469,-60928.640625
1.024000,53794.257812,-2473.220459,-5997.241211,-1160.212036,-2808.161377,19693.607422,36763.031250,6889.724121,-40679.972656,-66420.156250,-42745.699219,-69258.289062,-82462.984375,-66263.203125,-46623.101562,-61040.582031
1.032000,53789.273438,-2478.048584,-6006.383301,-1169.935059,-2815.895020,19673.201172,36747.339844,6898.195312,-40682.902344,-66417.382812,-42724.039062,-69261.843750,-82473.351562,-66262.593750,-46613.042969,-60928.195312
1.040000,53784.464844,-2478.271973,-6004.081055,-1169.085693,-2808.608398,19679.726562,36759.007812,6870.233398,-40677.089844,-66421.585938,-42743.890625,-69259.804688,-82457.953125,-66265.726562,-46622.585938,-61039.664062
1.048000,53792.667969,-2482.451904,-6012.104980,-1179.859131,-2819.471436,19664.082031,36742.601562,6906.666504,-40682.050781,-66418.296875,-42724.019531,-69267.500000,-82468.257812,-66268.226562,-46602.113281,-60932.687500
1.056000,53787.460938,-2475.925049,-6003.700684,-1173.935913,-2815.000977,19667.457031,36745.640625,6847.702637,-40683.660156,-66433.718750,-42749.878906,-69271.500000,-82468.390625,-66280.210938,-46636.289062,-61043.394531
1.064000,53790.968750,-2476.617920,-6012.485352,-1181.803833,-2827.003906,19662.583984,36731.785156,6908.320801,-40688.644531,-66425.585938,-42724.800781,-69267.679688,-82478.429688,-66274.445312,-46621.492188,-60955.621094
1.072000,53789.093750,-2471.633545,-6008.104004,-1180.484985,-2824.947510,19659.542969,36730.488281,6827.720215,-40693.117188,-66427.734375,-42750.640625,-69275.117188,-82473.601562,-66282.000000,-46651.062500,-61049.230469
1.080000,53791.015625,-2477.892090,-6019.458984,-1182.899048,-2835.676514,19663.656250,36727.000000,6907.292480,-40702.750000,-66427.664062,-42732.937500,-69281.648438,-82491.679688,-66284.367188,-46637.406250,-60981.929688
1.088000,53799.464844,-2479.322510,-6027.125488,-1196.153564,-2842.024414,19636.833984,36714.304688,6793.611328,-40716.519531,-66456.046875,-42771.136719,-69295.304688,-82504.984375,-66305.015625,-46672.609375,-61068.542969
1.096000,53808.941406,-2477.556641,-6025.136230,-1195.326538,-2835.743408,19653.240234,36729.347656,6898.933105,-40728.925781,-66456.968750,-42757.812500,-69313.070312,-82521.296875,-66310.875000,-46664.273438,-61032.218750
1.104000,53802.281250,-2480.663574,-6041.721191,-1207.754150,-2846.874756,19628.251953,36707.710938,6775.640625,-40743.609375,-66488.593750,-42791.722656,-69323.820312,-82531.132812,-66340.421875,-46689.242188,-61089.039062
1.112000,53823.648438,-2485.603271,-6059.021484,-1216.270142,-2869.628662,19636.476562,36696.378906,6877.721191,-40767.437500,-66486.742188,-42795.500000,-69332.812500,-82561.421875,-66341.851562,-46694.871094,-61079.605469
1.120000,53827.960938,-2484.284668,-6062.150879,-1217.991211,-2877.384766,19603.552734,36673.089844,6746.784668,-40792.960938,-66529.789062,-42842.640625,-69367.093750,-82594.140625,-66384.546875,-46753.546875,-61132.042969
1.128000,53854.628906,-2483.949463,-6061.435547,-1224.450928,-2882.056396,19619.154297,36685.539062,6864.600586,-40804.203125,-66534.484375,-42831.015625,-69380.578125,-82606.906250,-66393.937500,-46758.062500,-61145.609375
1.136000,53847.074219,-2496.689941,-6088.525879,-1244.254517,-2901.211670,19569.488281,36645.996094,6718.912109,-40824.859375,-66566.648438,-42862.308594,-69406.390625,-82628.609375,-66425.945312,-46797.398438,-61160.878906
1.144000,53870.988281,-2500.154297,-6094.962891,-1254.603394,-2906.754883,19588.173828,36655.519531,6821.841797,-40851.925781,-66590.812500,-42883.363281,-69431.359375,-82653.289062,-66451.375000,-46815.414062,-61219.171875
1.152000,53882.859375,-2499.238037,-6100.461426,-1267.701538,-2914.131104,19547.562500,36632.207031,6693.118164,-40872.445312,-66620.109375,-42910.542969,-69454.406250,-82689.539062,-66483.992188,-46849.054688,-61214.363281
1.160000,53907.667969,-2494.208740,-6095.790039,-1267.768555,-2914.645020,19572.730469,36653.484375,6779.529785,-40882.683594,-66630.617188,-42918.300781,-69469.359375,-82702.570312,-66499.617188,-46866.957031,-61300.218750
1.168000,53911.109375,-2498.835693,-6107.166992,-1279.860840,-2927.944336,19538.464844,36626.238281,6677.248535,-40899.667969,-66653.460938,-42932.156250,-69499.507812,-82722.734375,-66524.359375,-46883.609375,-61263.136719
1.176000,53923.136719,-2498.299072,-6116.644043,-1287.102905,-2936.035645,19562.917969,36634.015625,6757.088867,-40917.906250,-66673.960938,-42957.101562,-69517.164062,-82742.578125,-66544.140625,-46901.781250,-61357.015625
1.184000,53931.429688,-2498.902588,-6122.254395,-1293.338989,-2943.322510,19531.177734,36607.285156,6681.249512,-40932.816406,-66683.789062,-42959.605469,-69532.007812,-82761.085938,-66554.914062,-46906.433594,-61275.296875
1.192000,53940.167969,-2497.941650,-6118.432617,-1289.606201,-2934.761719,19557.888672,36628.117188,6741.666016,-40938.335938,-66700.351562,-42976.636719,-69531.804688,-82770.250000,-66570.359375,-46928.960938,-61383.632812
1.200000,53936.300781,-2498.880371,-6114.945312,-1286.834595,-2932.414795,19540.251953,36619.644531,6690.346680,-40938.875000,-66700.062500,-42965.843750,-69530.664062,-82770.117188,-66564.835938,-46913.339844,-61287.632812
1.208000,53943.074219,-2498.723877,-6115.951172,-1281.649048,-2936.393311,19562.291016,36630.484375,6726.601074,-40942.359375,-66701.273438,-42985.980469,-69536.101562,-82767.976562,-66569.734375,-46933.300781,-61394.320312
1.216000,53932.257812,-2503.149414,-6123.126465,-1287.773438,-2943.166016,19540.296875,36612.894531,6706.350586,-40948.328125,-66704.375000,-42973.554688,-69542.960938,-82782.859375,-66572.835938,-46925.117188,-61288.082031
1.224000,53945.644531,-2499.215576,-6119.348633,-1289.338013,-2937.242676,19551.406250,36623.714844,6708.406738,-40950.652344,-66715.132812,-42996.710938,-69542.695312,-82782.460938,-66584.281250,-46946.777344,-61403.503906
1.232000,53945.847656,-2500.020264,-6116.487793,-1289.025146,-2937.063965,19541.728516,36614.503906,6718.644043,-40942.359375,-66705.851562,-42968.121094,-69550.023438,-82778.187500,-66581.890625,-46927.128906,-61291.300781
1.240000,53940.750000,-2505.205811,-6126.479004,-1292.757812,-2943.992920,19545.460938,36608.738281,6687.664062,-40943.792969,-66713.656250,-42996.800781,-69542.156250,-82776.289062,-66588.773438,-46948.542969,-61408.914062
1.248000,53949.421875,-2503.820068,-6122.142578,-1286.454712,-2933.420654,19549.574219,36611.687500,6729.618652,-40949.000000,-66704.625000,-42975.609375,-69539.335938,-82785.296875,-66584.390625,-46925.609375,-61297.222656
1.256000,53941.890625,-2505.474121,-6129.004883,-1294.791870,-2935.342773,19542.242188,36607.777344,6667.369141,-40942.695312,-66714.031250,-42996.039062,-69542.710938,-82772.781250,-66590.023438,-46940.027344,-61404.601562
1.264000,53947.500000,-2503.328369,-6126.747070,-1299.865723,-2932.437012,19545.103516,36610.101562,6735.765137,-40949.871094,-66707.507812,-42974.917969,-69550.601562,-82778.882812,-66591.281250,-46924.269531,-61311.863281
1.272000,53942.582031,-2504.199951,-6125.428711,-1297.786987,-2937.890869,19536.273438,36600.402344,6656.416504,-40950.855469,-66717.210938,-43001.695312,-69549.664062,-82783.015625,-66600.554688,-46954.062500,-61404.980469
1.280000,53945.644531,-2504.177734,-6122.589844,-1293.473145,-2936.572266,19550.781250,36608.582031,6743.633301,-40951.613281,-66703.687500,-42976.167969,-69552.507812,-82790.484375,-66590.875000,-46935.468750,-61325.093750
1.288000,53933.218750,-2511.218506,-6136.000977,-1305.095947,-2941.489502,19523.220703,36593.269531,6629.929688,-40948.351562,-66720.406250,-43001.804688,-69552.679688,-82783.976562,-66602.898438,-46953.011719,-61408.535156
1.296000,53929.195312,-2515.755859,-6144.718262,-1305.453613,-2939.455566,19540.119141,36599.125000,6733.932617,-40946.539062,-66709.789062,-42977.441406,-69556.375000,-82787.460938,-66596.914062,-46935.847656,-61348.652344
1.304000,53917.617188,-2525.367188,-6158.397461,-1299.172852,-2945.646973,19516.447266,36576.664062,6621.659668,-40951.101562,-66724.406250,-43004.957031,-69557.507812,-82786.617188,-66602.164062,-46951.492188,-61394.074219
1.312000,53923.539062,-2525.769531,-6157.749023,-1300.893921,-2945.155273,19533.525391,36587.750000,6732.591309,-40950.808594,-66715.617188,-42987.566406,-69552.367188,-82793.296875,-66597.000000,-46941.457031,-61357.796875
1.320000,53916.074219,-2528.965820,-6164.745117,-1316.651855,-2957.605225,19499.236328,36562.445312,6603.509766,-40944.371094,-66718.195312,-42998.183594,-69547.070312,-82788.382812,-66605.609375,-46953.593750,-61381.511719
