/workspace/s59/w_native_ptd.py:364: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
{"step": 1, "ce_full": 5.640987, "psi_dir": 0.504966, "psi_entropy": 0.93908, "tension": 0.262593, "phi": 0.035845, "curiosity_ema": 0.0, "w_native_err": null, "wall_s": 0.63, "gpu_mem_gb": 7.486}
{"step": 1340, "ce_full": 0.017457, "psi_dir": 0.583089, "psi_entropy": 0.261142, "tension": 9.541551, "phi": 1.125272, "curiosity_ema": 0.00663985, "w_native_err": 0.00966264, "wall_s": 128.17, "gpu_mem_gb": 9.738}
{"step": 1344, "ce_full": 0.023502, "psi_dir": 0.593176, "psi_entropy": 0.272928, "tension": 9.367647, "phi": 1.152288, "curiosity_ema": 0.00605579, "w_native_err": 0.00079925, "wall_s": 128.55, "gpu_mem_gb": 9.738}
{"step": 1348, "ce_full": 0.014092, "psi_dir": 0.599262, "psi_entropy": 0.250103, "tension": 9.350456, "phi": 1.171628, "curiosity_ema": 0.00561054, "w_native_err": 0.00160333, "wall_s": 128.93, "gpu_mem_gb": 9.738}
{"step": 1352, "ce_full": 0.019814, "psi_dir": 0.586728, "psi_entropy": 0.274333, "tension": 9.440059, "phi": 1.189375, "curiosity_ema": 0.00512378, "w_native_err": 0.0007429, "wall_s": 129.31, "gpu_mem_gb": 9.738}
{"step": 1356, "ce_full": 0.021905, "psi_dir": 0.569892, "psi_entropy": 0.292653, "tension": 9.566946, "phi": 1.191125, "curiosity_ema": 0.00473812, "w_native_err": 0.00126722, "wall_s": 129.69, "gpu_mem_gb": 9.738}
{"step": 1360, "ce_full": 0.021783, "psi_dir": 0.572093, "psi_entropy": 0.238321, "tension": 9.580885, "phi": 1.222034, "curiosity_ema": 0.00436056, "w_native_err": 0.00096251, "wall_s": 130.07, "gpu_mem_gb": 9.738}
{"step": 1364, "ce_full": 0.016397, "psi_dir": 0.574858, "psi_entropy": 0.206314, "tension": 10.059315, "phi": 1.189051, "curiosity_ema": 0.00881068, "w_native_err": 0.04886178, "wall_s": 130.45, "gpu_mem_gb": 9.738}
{"step": 1368, "ce_full": 0.014341, "psi_dir": 0.580339, "psi_entropy": 0.212967, "tension": 10.291038, "phi": 1.162987, "curiosity_ema": 0.01696562, "w_native_err": 0.09036009, "wall_s": 130.83, "gpu_mem_gb": 9.738}
{"step": 1372, "ce_full": 0.019958, "psi_dir": 0.576552, "psi_entropy": 0.210211, "tension": 10.34734, "phi": 1.191874, "curiosity_ema": 0.02408123, "w_native_err": 0.08812171, "wall_s": 131.21, "gpu_mem_gb": 9.738}
{"step": 1376, "ce_full": 0.017016, "psi_dir": 0.571183, "psi_entropy": 0.198565, "tension": 10.477558, "phi": 1.206452, "curiosity_ema": 0.03201945, "w_native_err": 0.1034634, "wall_s": 131.59, "gpu_mem_gb": 9.738}
{"step": 1380, "ce_full": 0.020451, "psi_dir": 0.567506, "psi_entropy": 0.248648, "tension": 10.459422, "phi": 1.175962, "curiosity_ema": 0.03640475, "w_native_err": 0.07587242, "wall_s": 131.97, "gpu_mem_gb": 9.738}
{"step": 1384, "ce_full": 0.021538, "psi_dir": 0.571546, "psi_entropy": 0.258468, "tension": 10.558928, "phi": 1.18469, "curiosity_ema": 0.04059979, "w_native_err": 0.07835522, "wall_s": 132.35, "gpu_mem_gb": 9.738}
{"step": 1388, "ce_full": 0.019803, "psi_dir": 0.578557, "psi_entropy": 0.254081, "tension": 10.551692, "phi": 1.194921, "curiosity_ema": 0.04200305, "w_native_err": 0.05463231, "wall_s": 132.73, "gpu_mem_gb": 9.738}
{"step": 1392, "ce_full": 0.021402, "psi_dir": 0.583854, "psi_entropy": 0.263314, "tension": 10.368876, "phi": 1.205304, "curiosity_ema": 0.03906305, "w_native_err": 0.0126031, "wall_s": 133.11, "gpu_mem_gb": 9.738}
{"step": 1396, "ce_full": 0.020752, "psi_dir": 0.585606, "psi_entropy": 0.237643, "tension": 10.47072, "phi": 1.229795, "curiosity_ema": 0.03646123, "w_native_err": 0.01304489, "wall_s": 133.5, "gpu_mem_gb": 9.738}
{"step": 1400, "ce_full": 0.01248, "psi_dir": 0.584616, "psi_entropy": 0.178934, "tension": 10.513371, "phi": 1.219671, "curiosity_ema": 0.03367504, "w_native_err": 0.00859924, "wall_s": 133.87, "gpu_mem_gb": 9.738}
{"step": 1404, "ce_full": 0.022137, "psi_dir": 0.575701, "psi_entropy": 0.264113, "tension": 10.666797, "phi": 1.215338, "curiosity_ema": 0.03185767, "w_native_err": 0.01550134, "wall_s": 134.25, "gpu_mem_gb": 9.738}
{"step": 1408, "ce_full": 0.018391, "psi_dir": 0.577003, "psi_entropy": 0.246666, "tension": 10.690796, "phi": 1.226056, "curiosity_ema": 0.02964011, "w_native_err": 0.0096821, "wall_s": 134.63, "gpu_mem_gb": 9.738}
{"step": 1412, "ce_full": 0.01865, "psi_dir": 0.575007, "psi_entropy": 0.225809, "tension": 10.776423, "phi": 1.230797, "curiosity_ema": 0.0276692, "w_native_err": 0.00993099, "wall_s": 135.01, "gpu_mem_gb": 9.738}
{"step": 1416, "ce_full": 0.023694, "psi_dir": 0.569861, "psi_entropy": 0.254999, "tension": 10.814695, "phi": 1.200413, "curiosity_ema": 0.02555375, "w_native_err": 0.00651476, "wall_s": 135.39, "gpu_mem_gb": 9.738}
{"step": 1420, "ce_full": 0.02241, "psi_dir": 0.56932, "psi_entropy": 0.196262, "tension": 10.8922, "phi": 1.17478, "curiosity_ema": 0.02369616, "w_native_err": 0.00697786, "wall_s": 135.78, "gpu_mem_gb": 9.738}
{"step": 1424, "ce_full": 0.0146, "psi_dir": 0.567799, "psi_entropy": 0.217615, "tension": 11.168486, "phi": 1.177765, "curiosity_ema": 0.02423639, "w_native_err": 0.02909841, "wall_s": 136.16, "gpu_mem_gb": 9.738}
{"step": 1428, "ce_full": 0.019006, "psi_dir": 0.570787, "psi_entropy": 0.21381, "tension": 11.328077, "phi": 1.152755, "curiosity_ema": 0.02620571, "w_native_err": 0.04392957, "wall_s": 136.54, "gpu_mem_gb": 9.738}
{"step": 1432, "ce_full": 0.02272, "psi_dir": 0.581968, "psi_entropy": 0.248006, "tension": 11.496267, "phi": 1.156407, "curiosity_ema": 0.02983736, "w_native_err": 0.06252223, "wall_s": 136.92, "gpu_mem_gb": 9.738}
{"step": 1436, "ce_full": 0.017665, "psi_dir": 0.577197, "psi_entropy": 0.221376, "tension": 11.671958, "phi": 1.162813, "curiosity_ema": 0.03531885, "w_native_err": 0.08465224, "wall_s": 137.3, "gpu_mem_gb": 9.738}
{"step": 1440, "ce_full": 0.020732, "psi_dir": 0.57951, "psi_entropy": 0.22438, "tension": 11.907619, "phi": 1.185735, "curiosity_ema": 0.04451699, "w_native_err": 0.12730028, "wall_s": 137.68, "gpu_mem_gb": 9.738}
{"step": 1444, "ce_full": 0.025368, "psi_dir": 0.57448, "psi_entropy": 0.194695, "tension": 11.729487, "phi": 1.192316, "curiosity_ema": 0.04565773, "w_native_err": 0.05592439, "wall_s": 138.06, "gpu_mem_gb": 9.738}
{"step": 1448, "ce_full": 0.014376, "psi_dir": 0.578463, "psi_entropy": 0.167327, "tension": 11.974186, "phi": 1.209902, "curiosity_ema": 0.05043192, "w_native_err": 0.09339962, "wall_s": 138.44, "gpu_mem_gb": 9.738}
{"step": 1452, "ce_full": 0.024443, "psi_dir": 0.572525, "psi_entropy": 0.244096, "tension": 12.06367, "phi": 1.188618, "curiosity_ema": 0.0544867, "w_native_err": 0.09097976, "wall_s": 138.82, "gpu_mem_gb": 9.738}
{"step": 1456, "ce_full": 0.020879, "psi_dir": 0.583242, "psi_entropy": 0.269812, "tension": 12.638371, "phi": 1.174797, "curiosity_ema": 0.07557527, "w_native_err": 0.26537234, "wall_s": 139.2, "gpu_mem_gb": 9.738}
{"step": 1460, "ce_full": 0.026054, "psi_dir": 0.596606, "psi_entropy": 0.242479, "tension": 12.35981, "phi": 1.189605, "curiosity_ema": 0.07975773, "w_native_err": 0.11739986, "wall_s": 139.57, "gpu_mem_gb": 9.738}
{"step": 1464, "ce_full": 0.018331, "psi_dir": 0.579943, "psi_entropy": 0.193023, "tension": 12.326269, "phi": 1.197617, "curiosity_ema": 0.07964818, "w_native_err": 0.07866225, "wall_s": 139.95, "gpu_mem_gb": 9.738}
{"step": 1468, "ce_full": 0.018999, "psi_dir": 0.57253, "psi_entropy": 0.249294, "tension": 12.577665, "phi": 1.201987, "curiosity_ema": 0.08371461, "w_native_err": 0.12031247, "wall_s": 140.33, "gpu_mem_gb": 9.738}
{"step": 1472, "ce_full": 0.028275, "psi_dir": 0.575972, "psi_entropy": 0.261814, "tension": 12.886433, "phi": 1.205651, "curiosity_ema": 0.09439511, "w_native_err": 0.1905196, "wall_s": 140.71, "gpu_mem_gb": 9.738}
{"step": 1476, "ce_full": 0.033449, "psi_dir": 0.573588, "psi_entropy": 0.271171, "tension": 12.605186, "phi": 1.220862, "curiosity_ema": 0.0918142, "w_native_err": 0.068586, "wall_s": 141.1, "gpu_mem_gb": 9.738}
{"step": 1480, "ce_full": 0.017277, "psi_dir": 0.572765, "psi_entropy": 0.204343, "tension": 12.689483, "phi": 1.218524, "curiosity_ema": 0.08891058, "w_native_err": 0.06277804, "wall_s": 141.48, "gpu_mem_gb": 9.738}
{"step": 1484, "ce_full": 0.019079, "psi_dir": 0.576244, "psi_entropy": 0.241148, "tension": 12.992712, "phi": 1.2239, "curiosity_ema": 0.09151491, "w_native_err": 0.11495384, "wall_s": 141.86, "gpu_mem_gb": 9.738}
{"step": 1488, "ce_full": 0.018135, "psi_dir": 0.589471, "psi_entropy": 0.239921, "tension": 12.987059, "phi": 1.218846, "curiosity_ema": 0.09073163, "w_native_err": 0.08368219, "wall_s": 142.24, "gpu_mem_gb": 9.738}
{"step": 1492, "ce_full": 0.019715, "psi_dir": 0.592375, "psi_entropy": 0.22079, "tension": 12.92057, "phi": 1.229952, "curiosity_ema": 0.08623649, "w_native_err": 0.04578022, "wall_s": 142.62, "gpu_mem_gb": 9.738}
{"step": 1496, "ce_full": 0.017635, "psi_dir": 0.587138, "psi_entropy": 0.245779, "tension": 12.895866, "phi": 1.229887, "curiosity_ema": 0.08011113, "w_native_err": 0.02498281, "wall_s": 143.0, "gpu_mem_gb": 9.738}
{"step": 1500, "ce_full": 0.010949, "psi_dir": 0.576956, "psi_entropy": 0.213232, "tension": 12.886396, "phi": 1.2189, "curiosity_ema": 0.07338681, "w_native_err": 0.01286799, "wall_s": 143.38, "gpu_mem_gb": 9.738}
{"step": 1504, "ce_full": 0.022464, "psi_dir": 0.568091, "psi_entropy": 0.253936, "tension": 13.058016, "phi": 1.203073, "curiosity_ema": 0.068253, "w_native_err": 0.02204868, "wall_s": 143.76, "gpu_mem_gb": 9.738}
{"step": 1508, "ce_full": 0.015001, "psi_dir": 0.565344, "psi_entropy": 0.227191, "tension": 13.048777, "phi": 1.21803, "curiosity_ema": 0.06253801, "w_native_err": 0.01110312, "wall_s": 144.14, "gpu_mem_gb": 9.738}
{"step": 1512, "ce_full": 0.014631, "psi_dir": 0.565021, "psi_entropy": 0.186003, "tension": 13.107745, "phi": 1.222434, "curiosity_ema": 0.05725266, "w_native_err": 0.00968454, "wall_s": 144.52, "gpu_mem_gb": 9.738}
{"step": 1516, "ce_full": 0.019166, "psi_dir": 0.569515, "psi_entropy": 0.185329, "tension": 13.189301, "phi": 1.219585, "curiosity_ema": 0.0525007, "w_native_err": 0.00973304, "wall_s": 144.9, "gpu_mem_gb": 9.738}
{"step": 1520, "ce_full": 0.01296, "psi_dir": 0.580915, "psi_entropy": 0.193705, "tension": 13.045939, "phi": 1.22399, "curiosity_ema": 0.04727811, "w_native_err": 0.00027474, "wall_s": 145.28, "gpu_mem_gb": 9.738}
{"step": 1524, "ce_full": 0.019035, "psi_dir": 0.580133, "psi_entropy": 0.23784, "tension": 13.091159, "phi": 1.236718, "curiosity_ema": 0.04258145, "w_native_err": 0.00031154, "wall_s": 145.66, "gpu_mem_gb": 9.738}
{"step": 1528, "ce_full": 0.017387, "psi_dir": 0.573149, "psi_entropy": 0.192329, "tension": 13.350597, "phi": 1.233138, "curiosity_ema": 0.0389501, "w_native_err": 0.00626796, "wall_s": 146.04, "gpu_mem_gb": 9.738}
{"step": 1532, "ce_full": 0.017751, "psi_dir": 0.568487, "psi_entropy": 0.235479, "tension": 13.404547, "phi": 1.207474, "curiosity_ema": 0.03569767, "w_native_err": 0.00642581, "wall_s": 146.42, "gpu_mem_gb": 9.738}
{"step": 1536, "ce_full": 0.015624, "psi_dir": 0.568115, "psi_entropy": 0.244158, "tension": 13.52819, "phi": 1.196684, "curiosity_ema": 0.03338622, "w_native_err": 0.01258318, "wall_s": 146.8, "gpu_mem_gb": 9.738}
{"step": 1540, "ce_full": 0.015211, "psi_dir": 0.574767, "psi_entropy": 0.196789, "tension": 13.517899, "phi": 1.189416, "curiosity_ema": 0.03070779, "w_native_err": 0.00660192, "wall_s": 147.18, "gpu_mem_gb": 9.738}
{"step": 1544, "ce_full": 0.022376, "psi_dir": 0.581135, "psi_entropy": 0.256196, "tension": 13.655242, "phi": 1.203426, "curiosity_ema": 0.02918279, "w_native_err": 0.01545783, "wall_s": 147.56, "gpu_mem_gb": 9.738}
{"step": 1548, "ce_full": 0.011415, "psi_dir": 0.578928, "psi_entropy": 0.156267, "tension": 13.598353, "phi": 1.193136, "curiosity_ema": 0.02682425, "w_native_err": 0.0055973, "wall_s": 147.94, "gpu_mem_gb": 9.738}
{"step": 1552, "ce_full": 0.01681, "psi_dir": 0.576972, "psi_entropy": 0.234776, "tension": 13.795485, "phi": 1.212913, "curiosity_ema": 0.02613756, "w_native_err": 0.01995743, "wall_s": 148.32, "gpu_mem_gb": 9.738}
{"step": 1556, "ce_full": 0.022307, "psi_dir": 0.567959, "psi_entropy": 0.218404, "tension": 14.173117, "phi": 1.244642, "curiosity_ema": 0.03183024, "w_native_err": 0.08306431, "wall_s": 148.7, "gpu_mem_gb": 9.738}
{"step": 1560, "ce_full": 0.019766, "psi_dir": 0.551032, "psi_entropy": 0.254449, "tension": 14.341059, "phi": 1.307364, "curiosity_ema": 0.04037491, "w_native_err": 0.11727693, "wall_s": 149.08, "gpu_mem_gb": 9.738}
{"step": 1564, "ce_full": 0.021722, "psi_dir": 0.556188, "psi_entropy": 0.193942, "tension": 14.357903, "phi": 1.310901, "curiosity_ema": 0.04673533, "w_native_err": 0.10397911, "wall_s": 149.46, "gpu_mem_gb": 9.738}
{"step": 1568, "ce_full": 0.014715, "psi_dir": 0.570243, "psi_entropy": 0.196145, "tension": 14.518509, "phi": 1.292663, "curiosity_ema": 0.05528569, "w_native_err": 0.13223897, "wall_s": 149.83, "gpu_mem_gb": 9.738}
{"step": 1572, "ce_full": 0.013284, "psi_dir": 0.581844, "psi_entropy": 0.218342, "tension": 14.838341, "phi": 1.258813, "curiosity_ema": 0.07228495, "w_native_err": 0.22527824, "wall_s": 150.21, "gpu_mem_gb": 9.738}
{"step": 1576, "ce_full": 0.016666, "psi_dir": 0.584036, "psi_entropy": 0.222023, "tension": 14.927908, "phi": 1.253251, "curiosity_ema": 0.08817207, "w_native_err": 0.23115614, "wall_s": 150.59, "gpu_mem_gb": 9.738}
{"step": 1580, "ce_full": 0.01612, "psi_dir": 0.573535, "psi_entropy": 0.226849, "tension": 14.759001, "phi": 1.250533, "curiosity_ema": 0.09299015, "w_native_err": 0.13635291, "wall_s": 150.97, "gpu_mem_gb": 9.738}
{"step": 1584, "ce_full": 0.012527, "psi_dir": 0.564991, "psi_entropy": 0.226472, "tension": 14.81655, "phi": 1.240645, "curiosity_ema": 0.09651487, "w_native_err": 0.12823732, "wall_s": 151.34, "gpu_mem_gb": 9.738}
{"step": 1588, "ce_full": 0.012081, "psi_dir": 0.558745, "psi_entropy": 0.203316, "tension": 14.929865, "phi": 1.248582, "curiosity_ema": 0.10055724, "w_native_err": 0.13693859, "wall_s": 151.72, "gpu_mem_gb": 9.738}
{"step": 1592, "ce_full": 0.013615, "psi_dir": 0.554797, "psi_entropy": 0.201639, "tension": 14.9496, "phi": 1.23297, "curiosity_ema": 0.10208205, "w_native_err": 0.11580539, "wall_s": 152.09, "gpu_mem_gb": 9.738}
{"step": 1596, "ce_full": 0.013605, "psi_dir": 0.561284, "psi_entropy": 0.163038, "tension": 14.97751, "phi": 1.242073, "curiosity_ema": 0.10169773, "w_native_err": 0.09823885, "wall_s": 152.47, "gpu_mem_gb": 9.738}
{"step": 1600, "ce_full": 0.013813, "psi_dir": 0.563282, "psi_entropy": 0.171554, "tension": 14.872625, "phi": 1.24996, "curiosity_ema": 0.09665175, "w_native_err": 0.05123792, "wall_s": 152.85, "gpu_mem_gb": 9.738}
{"step": 1604, "ce_full": 0.069536, "psi_dir": 0.56309, "psi_entropy": 0.236031, "tension": 14.566359, "phi": 1.291778, "curiosity_ema": 0.08729367, "w_native_err": 0.00307093, "wall_s": 153.22, "gpu_mem_gb": 9.738}
{"step": 1608, "ce_full": 0.029521, "psi_dir": 0.564231, "psi_entropy": 0.249216, "tension": 14.963774, "phi": 1.286085, "curiosity_ema": 0.08240412, "w_native_err": 0.0383982, "wall_s": 153.6, "gpu_mem_gb": 9.738}
{"step": 1612, "ce_full": 0.016632, "psi_dir": 0.581056, "psi_entropy": 0.233701, "tension": 15.515898, "phi": 1.268599, "curiosity_ema": 0.0906646, "w_native_err": 0.16500889, "wall_s": 153.98, "gpu_mem_gb": 9.738}
{"step": 1616, "ce_full": 0.019567, "psi_dir": 0.579708, "psi_entropy": 0.225415, "tension": 15.420956, "phi": 1.275461, "curiosity_ema": 0.09233078, "w_native_err": 0.10732637, "wall_s": 154.36, "gpu_mem_gb": 9.738}
{"step": 1620, "ce_full": 0.016781, "psi_dir": 0.572513, "psi_entropy": 0.217258, "tension": 15.338496, "phi": 1.285447, "curiosity_ema": 0.08960391, "w_native_err": 0.06506211, "wall_s": 154.73, "gpu_mem_gb": 9.738}
{"step": 1624, "ce_full": 0.017641, "psi_dir": 0.566596, "psi_entropy": 0.20591, "tension": 15.50072, "phi": 1.286143, "curiosity_ema": 0.08916113, "w_native_err": 0.08517613, "wall_s": 155.11, "gpu_mem_gb": 9.738}
{"step": 1628, "ce_full": 0.015347, "psi_dir": 0.568081, "psi_entropy": 0.218023, "tension": 15.38972, "phi": 1.287951, "curiosity_ema": 0.08452316, "w_native_err": 0.04278139, "wall_s": 155.48, "gpu_mem_gb": 9.738}
{"step": 1632, "ce_full": 0.014, "psi_dir": 0.570844, "psi_entropy": 0.220621, "tension": 15.432611, "phi": 1.282295, "curiosity_ema": 0.07972709, "w_native_err": 0.03656247, "wall_s": 155.86, "gpu_mem_gb": 9.738}
{"step": 1636, "ce_full": 0.012801, "psi_dir": 0.576267, "psi_entropy": 0.220404, "tension": 15.703423, "phi": 1.267926, "curiosity_ema": 0.07951256, "w_native_err": 0.07758176, "wall_s": 156.24, "gpu_mem_gb": 9.738}
{"step": 1640, "ce_full": 0.025205, "psi_dir": 0.589089, "psi_entropy": 0.197707, "tension": 15.862022, "phi": 1.246965, "curiosity_ema": 0.08158696, "w_native_err": 0.1002566, "wall_s": 156.62, "gpu_mem_gb": 9.738}
{"step": 1644, "ce_full": 0.013826, "psi_dir": 0.583517, "psi_entropy": 0.230508, "tension": 16.345879, "phi": 1.245178, "curiosity_ema": 0.09832271, "w_native_err": 0.24894443, "wall_s": 157.0, "gpu_mem_gb": 9.738}
{"step": 1648, "ce_full": 0.020939, "psi_dir": 0.56346, "psi_entropy": 0.253753, "tension": 16.350805, "phi": 1.239217, "curiosity_ema": 0.11018276, "w_native_err": 0.21692328, "wall_s": 157.37, "gpu_mem_gb": 9.738}
{"step": 1652, "ce_full": 0.020262, "psi_dir": 0.559679, "psi_entropy": 0.206025, "tension": 16.351692, "phi": 1.266272, "curiosity_ema": 0.11758248, "w_native_err": 0.18417993, "wall_s": 157.75, "gpu_mem_gb": 9.738}
{"step": 1656, "ce_full": 0.012843, "psi_dir": 0.555739, "psi_entropy": 0.167505, "tension": 16.453964, "phi": 1.284262, "curiosity_ema": 0.12499151, "w_native_err": 0.19167277, "wall_s": 158.13, "gpu_mem_gb": 9.738}
{"step": 1660, "ce_full": 0.014241, "psi_dir": 0.560954, "psi_entropy": 0.193101, "tension": 16.380356, "phi": 1.261471, "curiosity_ema": 0.12584626, "w_native_err": 0.13353902, "wall_s": 158.5, "gpu_mem_gb": 9.738}
{"step": 1664, "ce_full": 0.013834, "psi_dir": 0.568485, "psi_entropy": 0.208555, "tension": 16.553085, "phi": 1.26461, "curiosity_ema": 0.12952837, "w_native_err": 0.16266732, "wall_s": 158.88, "gpu_mem_gb": 9.738}
{"step": 1668, "ce_full": 0.018942, "psi_dir": 0.582727, "psi_entropy": 0.187849, "tension": 16.667078, "phi": 1.264695, "curiosity_ema": 0.1338209, "w_native_err": 0.17245366, "wall_s": 159.26, "gpu_mem_gb": 9.738}
{"step": 1672, "ce_full": 0.027032, "psi_dir": 0.57941, "psi_entropy": 0.184917, "tension": 16.610168, "phi": 1.267567, "curiosity_ema": 0.13271694, "w_native_err": 0.12278134, "wall_s": 159.63, "gpu_mem_gb": 9.738}
{"step": 1676, "ce_full": 0.020818, "psi_dir": 0.577377, "psi_entropy": 0.237125, "tension": 16.401543, "phi": 1.280848, "curiosity_ema": 0.12426536, "w_native_err": 0.04820113, "wall_s": 160.01, "gpu_mem_gb": 9.738}
{"step": 1680, "ce_full": 0.013468, "psi_dir": 0.56915, "psi_entropy": 0.201611, "tension": 16.535582, "phi": 1.275886, "curiosity_ema": 0.11767643, "w_native_err": 0.05837611, "wall_s": 160.39, "gpu_mem_gb": 9.738}
{"step": 1684, "ce_full": 0.010449, "psi_dir": 0.571332, "psi_entropy": 0.218771, "tension": 16.766983, "phi": 1.271616, "curiosity_ema": 0.11548733, "w_native_err": 0.09578541, "wall_s": 160.76, "gpu_mem_gb": 9.738}
{"step": 1688, "ce_full": 0.01859, "psi_dir": 0.583378, "psi_entropy": 0.18721, "tension": 16.753359, "phi": 1.283955, "curiosity_ema": 0.11109813, "w_native_err": 0.07159527, "wall_s": 161.14, "gpu_mem_gb": 9.738}
{"step": 1692, "ce_full": 0.018045, "psi_dir": 0.586039, "psi_entropy": 0.204479, "tension": 16.864403, "phi": 1.283156, "curiosity_ema": 0.10795955, "w_native_err": 0.07971232, "wall_s": 161.52, "gpu_mem_gb": 9.738}
{"step": 1696, "ce_full": 0.022472, "psi_dir": 0.576075, "psi_entropy": 0.214204, "tension": 17.147022, "phi": 1.307622, "curiosity_ema": 0.11116159, "w_native_err": 0.13997999, "wall_s": 161.89, "gpu_mem_gb": 9.738}
{"step": 1700, "ce_full": 0.016038, "psi_dir": 0.56554, "psi_entropy": 0.216232, "tension": 17.103861, "phi": 1.303232, "curiosity_ema": 0.11026296, "w_native_err": 0.10217527, "wall_s": 162.27, "gpu_mem_gb": 9.738}
{"step": 1704, "ce_full": 0.0181, "psi_dir": 0.55398, "psi_entropy": 0.208906, "tension": 17.351936, "phi": 1.284289, "curiosity_ema": 0.11489811, "w_native_err": 0.15661447, "wall_s": 162.65, "gpu_mem_gb": 9.738}
{"step": 1708, "ce_full": 0.010123, "psi_dir": 0.552348, "psi_entropy": 0.195366, "tension": 17.858707, "phi": 1.257207, "curiosity_ema": 0.13792674, "w_native_err": 0.34518439, "wall_s": 163.03, "gpu_mem_gb": 9.738}
{"step": 1712, "ce_full": 0.017654, "psi_dir": 0.556555, "psi_entropy": 0.186936, "tension": 17.776537, "phi": 1.265409, "curiosity_ema": 0.15057642, "w_native_err": 0.26442361, "wall_s": 163.42, "gpu_mem_gb": 9.738}
{"step": 1716, "ce_full": 0.014726, "psi_dir": 0.571752, "psi_entropy": 0.210897, "tension": 17.447933, "phi": 1.283617, "curiosity_ema": 0.14641348, "w_native_err": 0.10894698, "wall_s": 163.8, "gpu_mem_gb": 9.738}
{"step": 1720, "ce_full": 0.014669, "psi_dir": 0.581837, "psi_entropy": 0.254299, "tension": 17.674631, "phi": 1.287696, "curiosity_ema": 0.14733953, "w_native_err": 0.15567403, "wall_s": 164.17, "gpu_mem_gb": 9.738}
{"step": 1724, "ce_full": 0.012681, "psi_dir": 0.581742, "psi_entropy": 0.210846, "tension": 17.803833, "phi": 1.294703, "curiosity_ema": 0.14980838, "w_native_err": 0.17202796, "wall_s": 164.55, "gpu_mem_gb": 9.738}
{"step": 1728, "ce_full": 0.015721, "psi_dir": 0.578441, "psi_entropy": 0.213919, "tension": 17.837858, "phi": 1.296074, "curiosity_ema": 0.15024292, "w_native_err": 0.15415384, "wall_s": 164.93, "gpu_mem_gb": 9.738}
{"step": 1732, "ce_full": 0.014556, "psi_dir": 0.576392, "psi_entropy": 0.25435, "tension": 17.899422, "phi": 1.293847, "curiosity_ema": 0.14988487, "w_native_err": 0.14666238, "wall_s": 165.31, "gpu_mem_gb": 9.738}
{"step": 1736, "ce_full": 0.019172, "psi_dir": 0.576921, "psi_entropy": 0.164617, "tension": 17.601509, "phi": 1.320815, "curiosity_ema": 0.13952765, "w_native_err": 0.04631265, "wall_s": 165.68, "gpu_mem_gb": 9.738}
